url,domain,time_delta_q1,time_delta_median,time_delta_q3,time_delta_max,time_delta_mean,time_delta_std,pkt_len_median,pkt_len_q3,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_count
https://www.google.com/finance/quote/DG:NYSE,google.com,7e-06,2.9e-05,0.000507,0.360884,0.001511782618310482,0.008974284111981548,39.0,2656.0,13280.0,1777.5253150563785,2935.9117508707977,4523
https://www.google.com/finance/quote/DGIFX:MUTF,google.com,1e-06,3.1e-05,0.0005585,0.653662,0.004532533661740558,0.028638907391393575,87.0,1328.0,10624.0,797.5045118949959,1513.2688567400357,1219
https://www.google.com/finance/quote/DTS:ASX,google.com,1e-06,5.2e-05,0.0012495,0.238536,0.0035715682008368196,0.01336942634928182,39.0,1328.0,5312.0,722.2759197324415,1010.3307354199906,1196
https://www.google.com/finance/quote/DUK-A:NYSE,google.com,2e-06,6.8e-05,0.000974,0.965979,0.0043036560153379136,0.02409563082139443,31.0,624.0,9296.0,536.0074555330706,923.1541976447257,18778
https://www.google.com/finance/quote/EIFAX:MUTF,google.com,4e-06,8.7e-05,0.000989,0.355801,0.005392418039895924,0.026001414971187818,33.0,1104.0,10624.0,869.872616984402,1954.7938890192506,1154
https://www.google.com/finance/quote/EMLC:NYSEARCA,google.com,1e-06,0.000102,0.0014842500000000001,0.52863,0.00516121402550091,0.026425566390280698,24.0,100.5,6640.0,255.95177434030938,612.5200672851419,1099
https://www.google.com/finance/quote/ENX:EPA,google.com,2e-06,5.1e-05,0.000884,0.257255,0.004226985621854781,0.01972092855975058,39.0,1328.0,10624.0,819.5222701149426,1814.5651437461165,1392
https://www.google.com/finance/quote/EVX:NYSEARCA,google.com,1e-06,4.7e-05,0.000721,0.368051,0.003666829433962264,0.018214703519415034,85.0,1328.0,11453.0,741.5829562594269,1010.2401763282746,1326
https://www.google.com/finance/quote/FFFCX:MUTF,google.com,5e-06,6.9e-05,0.001156,0.406887,0.003967079254079254,0.01801405033428851,31.0,99.0,9296.0,330.125,864.9244649842004,1288
https://www.google.com/finance/quote/FIA1S:HEL,google.com,1e-06,4.6e-05,0.00060125,0.200508,0.0012344787379972566,0.004775703153543336,53.0,1328.0,10624.0,614.0805760329162,985.139443741914,5833
https://www.google.com/finance/quote/FKQTX:MUTF,google.com,2e-06,6.1e-05,0.000877,0.615489,0.0038244350557244174,0.019332998123805477,31.0,766.0,10624.0,575.1956639200324,1056.5703375676123,14806
https://www.google.com/finance/quote/FLIFX:MUTF,google.com,1e-06,4.7e-05,0.001078,0.680183,0.005878201005025126,0.034335458575580007,39.0,304.75,3984.0,312.47791164658634,555.8268597360839,996
https://www.google.com/finance/quote/FLOA:LON,google.com,1e-06,6.3e-05,0.00085,0.260133,0.0027564290245836636,0.013170567818414003,53.0,1328.0,7968.0,632.9873217115689,963.1148572363005,1262
https://www.google.com/finance/quote/GLDIX:MUTF,google.com,1e-06,4.8e-05,0.000533,0.196886,0.002315912493410648,0.010428093094840454,53.0,1328.0,9296.0,706.2518440463646,1036.3790564075098,1898
https://www.google.com/finance/quote/INIIX:MUTF,google.com,1e-06,0.0001355,0.002251,0.734549,0.007875763305322128,0.04448141295723199,39.0,481.5,6640.0,443.4825174825175,813.9172892164964,715
https://www.google.com/finance/quote/KIM:NYSE,google.com,2e-06,2.9e-05,0.00072375,0.647943,0.0025918311546840956,0.01947028781846518,78.0,1328.0,10624.0,997.8290691344583,1504.3120349301098,1837
